policy,seed,total_reward,final_revenue,units_sold,initial_inventory,sell_through_pct,spoilage_pct,mean_price,mean_discount_depth_pct,steps
q_learning,5000313,1727091.2943980638,1720016.4037536955,100,100,100.0,0.0,18599.619474478375,10.485381683587896,29
q_learning,5000314,1095342.650162123,1251334.714911165,100,100,100.0,0.0,13739.621272938863,29.63310162493149,22
q_learning,5000315,1622110.3521362166,1619755.6550610198,100,100,100.0,0.0,17538.38445464282,12.342059113972283,25
q_learning,5000316,1962675.3560901296,1930521.1943537313,100,100,100.0,0.0,21485.85924725781,5.414093197613806,27
q_learning,5000317,908375.9485664584,1087058.8546573003,100,100,100.0,0.0,11033.08900330903,42.64471441313864,21
q_learning,5000318,1407793.9870657062,1465076.9232418514,100,100,100.0,0.0,15772.860626734291,21.537635004396016,27
q_learning,5000319,1098687.957365626,1223816.606226669,100,100,100.0,0.0,14102.938850137956,27.93845348295395,22
q_learning,5000320,1084148.657437155,1228422.0420800243,100,100,100.0,0.0,14346.413209183045,28.471746601123666,24
q_learning,5000321,901666.943056817,1091381.5876070412,100,100,100.0,0.0,12412.860229904272,36.338641409953695,21
q_learning,5000322,1237463.5654020004,1353381.8322832512,100,100,100.0,0.0,17247.599013250987,22.23498719754513,26
q_learning,5000323,1293822.7379353114,1393352.0883090768,100,100,100.0,0.0,17973.56394217653,20.017744401349066,28
q_learning,5000324,1306831.4094784237,1411819.0560277945,97,100,97.0,3.0,21145.21307520575,16.535697599277743,30
q_learning,5000325,967752.8279899813,1179778.6649056012,100,100,100.0,0.0,22672.819825538816,22.042528643730126,28
q_learning,5000326,1552240.7928303923,1583068.2628969217,100,100,100.0,0.0,17183.44204186713,14.436022449017358,27
q_learning,5000327,1896447.174217,1867241.4266377257,100,100,100.0,0.0,19327.652614998377,7.154185790767466,26
q_learning,5000328,1588374.3876510412,1592966.4010780735,100,100,100.0,0.0,16915.740494931593,14.544276744280682,29
q_learning,5000329,1621547.7346507325,1612578.6634833524,100,100,100.0,0.0,16957.157588338167,14.741874448820141,26
q_learning,5000330,1114080.9396160298,1264275.5069465688,100,100,100.0,0.0,14652.480598881679,25.325195026042437,23
q_learning,5000331,1293983.0678187008,1403236.7883908805,100,100,100.0,0.0,19995.202058055,17.62612716273161,29
q_learning,5000332,1521584.3073222786,1543920.066414103,100,100,100.0,0.0,16611.324610403233,18.004379832506995,23
q_learning,5000333,807117.5059557181,1028313.4359803398,100,100,100.0,0.0,11855.544310032388,39.559509644447076,24
q_learning,5000334,1066412.1560587857,1190214.45794104,100,100,100.0,0.0,12757.283269226986,33.58546447526574,22
q_learning,5000335,1252977.0841037568,1584997.7495800543,81,100,81.0,19.0,22699.147809856808,6.591131854132599,30
q_learning,5000336,1486891.7337931178,1521445.0502351876,100,100,100.0,0.0,16477.74125077205,16.940162829182526,30
q_learning,5000337,1829508.2451257783,1800874.3499970667,100,100,100.0,0.0,19502.969984671192,6.8419061575293165,27
